,datetime_from,price,price1,price2,price3,is_weekend,is_holiday,dayofweek_sin,dayofweek_cos,month_sin,month_cos,hour_sin,hour_cos
5719,2024-03-22 07:00:00,62.12,81.28974265528686,68.41,73.548,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
5720,2024-03-22 08:00:00,48.73,81.16273395214372,51.26,62.682,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
5721,2024-03-22 09:00:00,40.0,81.04024669673524,33.63,53.22,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
5722,2024-03-22 10:00:00,38.36,80.92219777470768,31.75,53.303,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.5000000000000003,-0.8660254037844385
5723,2024-03-22 11:00:00,46.95,80.80850407170726,44.35,56.508,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
5724,2024-03-22 12:00:00,48.85,80.69908247338027,49.36,64.065,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
5725,2024-03-22 13:00:00,58.72,80.59384986537297,61.88,70.481,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.25881904510252035,-0.9659258262890684
5726,2024-03-22 14:00:00,59.82,80.49272313333162,71.2,74.445,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
5727,2024-03-22 15:00:00,72.27,80.3956191629025,83.92,76.275,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
5728,2024-03-22 16:00:00,84.95,80.30245483973184,102.57,86.91,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
5729,2024-03-22 17:00:00,110.86,80.21314704946592,128.98,97.846,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.9659258262890681,-0.2588190451025215
5730,2024-03-22 18:00:00,113.47,80.12761267775103,132.04,97.88,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
5731,2024-03-22 19:00:00,90.34,80.04576861023338,110.61,84.703,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
5732,2024-03-22 20:00:00,77.62,79.9675317325593,92.2,75.161,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.866025403784439,0.49999999999999933
5733,2024-03-22 21:00:00,75.14,79.89281893037499,85.17,72.176,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
5734,2024-03-22 22:00:00,73.23,79.82154708932673,76.79,67.999,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
5735,2024-03-22 23:00:00,72.98,79.7536330950608,76.63,67.606,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
5736,2024-03-23 00:00:00,71.95,79.68899383322345,77.12,65.94,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.0,1.0
5737,2024-03-23 01:00:00,73.57,79.62754618946096,76.28,63.697,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
5738,2024-03-23 02:00:00,75.9,79.56920704941957,75.17,61.561,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
5739,2024-03-23 03:00:00,74.47,79.51389329874557,72.96,61.706,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
5740,2024-03-23 04:00:00,73.2,79.4615218230852,73.79,65.182,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
5741,2024-03-23 05:00:00,62.69,79.41200950808474,73.92,62.969,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.9659258262890682,0.25881904510252096
5742,2024-03-23 06:00:00,60.31,79.36527323939042,64.06,54.419,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
5743,2024-03-23 07:00:00,36.65,79.32122990264855,48.31,42.071,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
5744,2024-03-23 08:00:00,17.15,79.27979638350537,38.76,36.683,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
5745,2024-03-23 09:00:00,0.2,79.24088956760717,23.71,29.535,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
5746,2024-03-23 10:00:00,0.2,79.20442634060014,17.06,24.484,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5000000000000003,-0.8660254037844385
5747,2024-03-23 11:00:00,3.81,79.17032358813061,20.59,21.634,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
5748,2024-03-23 12:00:00,3.74,79.13849819584483,27.26,20.607,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
5749,2024-03-23 13:00:00,37.18,79.10886704938906,35.05,26.161,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.25881904510252035,-0.9659258262890684
5750,2024-03-23 14:00:00,56.0,79.08134703440957,50.45,54.788,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
5751,2024-03-23 15:00:00,56.5,79.05585503655259,69.51,67.857,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
5752,2024-03-23 16:00:00,77.67,79.03230794146442,88.51,76.982,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
5753,2024-03-23 17:00:00,80.42,79.01062263479133,105.72,87.215,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.9659258262890681,-0.2588190451025215
5754,2024-03-23 18:00:00,79.58,78.99071600217954,119.06,84.73,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
5755,2024-03-23 19:00:00,77.27,78.97250492927536,94.92,78.224,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
5756,2024-03-23 20:00:00,79.11,78.95590630172501,83.39,73.609,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.866025403784439,0.49999999999999933
5757,2024-03-23 21:00:00,77.98,78.94083700517479,81.56,72.198,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
5758,2024-03-23 22:00:00,73.94,78.92721392527093,75.71,69.505,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
5759,2024-03-23 23:00:00,78.68,78.91495394765973,71.76,69.454,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
5760,2024-03-24 00:00:00,78.03,78.90397395798742,71.17,66.818,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.0,1.0
5761,2024-03-24 01:00:00,75.0,78.89419084190028,71.43,63.639,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
5762,2024-03-24 02:00:00,63.0,78.88552148504458,70.0,60.358,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
5763,2024-03-24 03:00:00,71.35,78.87788277306657,67.02,61.402,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
5764,2024-03-24 04:00:00,75.0,78.87119159161253,67.76,62.985,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
5765,2024-03-24 05:00:00,75.0,78.86536482632869,68.26,56.898,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.9659258262890682,0.25881904510252096
5766,2024-03-24 06:00:00,9.85,78.86031936286135,61.58,43.024,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
5767,2024-03-24 07:00:00,0.01,78.85597208685675,48.86,26.8,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
5768,2024-03-24 08:00:00,0.01,78.85223988396116,33.53,18.722,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
5769,2024-03-24 09:00:00,0.01,78.84903963982086,18.01,12.855,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
5770,2024-03-24 10:00:00,0.0,78.84628824008209,15.82,10.534,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5000000000000003,-0.8660254037844385
5771,2024-03-24 11:00:00,0.0,78.84390257039111,18.57,8.316,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
5772,2024-03-24 12:00:00,0.0,78.8417995163942,11.99,9.43,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
5773,2024-03-24 13:00:00,0.0,78.8398959637376,21.52,15.863,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.25881904510252035,-0.9659258262890684
5774,2024-03-24 14:00:00,0.01,78.83810879806764,38.16,31.678,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
5775,2024-03-24 15:00:00,46.12,78.8363549050305,57.5,52.417,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
5776,2024-03-24 16:00:00,74.98,78.83455117027249,73.29,66.522,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
5777,2024-03-24 17:00:00,73.82,78.83261447943984,92.24,76.03,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.9659258262890681,-0.2588190451025215
5778,2024-03-24 18:00:00,73.93,78.83046171817885,100.23,76.744,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
5779,2024-03-24 19:00:00,76.65,78.82800977213577,79.38,70.397,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
5780,2024-03-24 20:00:00,73.68,78.82517552695685,72.79,64.822,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.866025403784439,0.49999999999999933
5781,2024-03-24 21:00:00,70.1,78.82187586828837,67.04,60.188,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
5782,2024-03-24 22:00:00,66.06,78.81802768177658,60.32,55.839,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
5783,2024-03-24 23:00:00,62.51,78.81354785306777,58.16,53.918,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
5784,2024-03-25 00:00:00,61.01,78.80835326780819,57.58,53.132,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0
5785,2024-03-25 01:00:00,60.87,78.80236081164408,58.7,53.246,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
5786,2024-03-25 02:00:00,62.69,78.79548737022171,57.34,53.966,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
5787,2024-03-25 03:00:00,64.55,78.78764982918737,57.42,58.261,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
5788,2024-03-25 04:00:00,76.65,78.77876507418729,62.03,66.181,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
5789,2024-03-25 05:00:00,90.22,78.76874999086778,72.32,77.673,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.9659258262890682,0.25881904510252096
5790,2024-03-25 06:00:00,94.79,78.75752146487505,68.68,73.846,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
5791,2024-03-25 07:00:00,75.1,78.7449963818554,51.67,56.986,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
5792,2024-03-25 08:00:00,15.0,78.73109162745509,27.48,49.425,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
5793,2024-03-25 09:00:00,0.02,78.71572408732035,3.95,39.712,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
5794,2024-03-25 10:00:00,0.02,78.69881064709749,-2.66,38.555,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.5000000000000003,-0.8660254037844385
5795,2024-03-25 11:00:00,0.02,78.68026819243272,-1.78,43.295,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
5796,2024-03-25 12:00:00,0.02,78.66001360897235,10.63,47.668,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
5797,2024-03-25 13:00:00,9.85,78.63796378236263,32.57,57.232,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.25881904510252035,-0.9659258262890684
5798,2024-03-25 14:00:00,74.74,78.61403559824983,49.77,65.633,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
5799,2024-03-25 15:00:00,86.18,78.58814594228019,66.2,75.651,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
5800,2024-03-25 16:00:00,106.18,78.56021170009998,84.52,98.136,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
5801,2024-03-25 17:00:00,77.75,78.53014975735547,112.56,115.263,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.9659258262890681,-0.2588190451025215
