datetime_from,price,price1,price2,price3,is_weekend,is_holiday,dayofweek_sin,dayofweek_cos,month_sin,month_cos,hour_sin,hour_cos
2024-07-03 17:00:00,160.09,153.81,244.45,186.694,0,0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,-0.965925826289068,-0.2588190451025215
2024-07-03 18:00:00,212.57,177.15,277.78,229.56,0,0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16
2024-07-03 19:00:00,168.8,147.86,209.49,183.782,0,0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203
2024-07-03 20:00:00,127.82,114.68,139.35,139.994,0,0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,-0.866025403784439,0.4999999999999993
2024-07-03 21:00:00,107.62,104.73,117.65,118.068,0,0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,-0.7071067811865477,0.7071067811865474
2024-07-03 22:00:00,109.3,103.44,105.4,105.496,0,0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
2024-07-03 23:00:00,99.04,102.66,101.15,99.514,0,0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,-0.2588190451025215,0.965925826289068
2024-07-04 00:00:00,99.05,98.67,94.65,97.405,0,0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0,1.0
2024-07-04 01:00:00,99.05,95.9,94.25,96.11,0,0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2588190451025207,0.9659258262890684
2024-07-04 02:00:00,99.05,97.91,94.93,95.492,0,0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387
2024-07-04 03:00:00,100.71,102.55,102.46,100.757,0,0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.7071067811865476,0.7071067811865476
2024-07-04 04:00:00,113.94,116.05,123.79,111.223,0,0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
2024-07-04 05:00:00,123.52,118.95,125.72,119.536,0,0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.9659258262890682,0.2588190451025209
2024-07-04 06:00:00,120.0,115.35,126.13,112.904,0,0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
2024-07-04 07:00:00,119.18,103.43,109.35,100.493,0,0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.9659258262890684,-0.2588190451025206
2024-07-04 08:00:00,99.05,91.68,103.15,92.152,0,0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
